skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkAtRelativeSpeed,120,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0.00781274,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,1,0,0.109378,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.390637,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.125004,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.218757,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.968749,0,0.460952,0,0,0,0,0,0,
WalkAtRelativeSpeed,108,0,0,0.968749,0,0.460952,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.992187,0,0.429701,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.289071,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,1,0,0.195318,0,0,0,0,0,0,
WalkAtRelativeSpeed,120,0,0,0.82812,0,0.148442,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,108,0,0,0,0,0,0,0,0,0,0,0,
Stand,120,0,0,0,0,0,0,0,0,0,0,0,
Stand,0,0,0,0,0,0,0,0,0,0,0,0,
